m ɛ ¹	m ɛ ¹
s r r o ŋ ¹	s o ŋ ¹
ʈ w æ n ²	ʈ w æ n ²
sʰ w a ŋ ³	sʰ w a ŋ ³
q a ŋ ¹	q a ŋ ¹
pʰ j æ ¹	pʰ r æ ¹
n w e n ¹	ʁ w e n ¹
b r ɔ ³	b ɔ ³
g ɔ ¹	g ɔ ¹
tɕ ɯ ¹	tɕ u ¹
ts r o ⁴	ts r o ⁴
m j æ ŋ ¹	m j æ ¹
tɕʰ i ¹	tɕʰ i ¹
kʰ r o ŋ ¹	qʰ o ŋ ¹
qʰ ɛ n ¹	qʰ e n ¹
b u ⁴	b j o ⁴
ŋ w æ ⁵	ŋ w æ ⁵
ŋ o ³	ŋ o ³
k r æ ⁴	ɣ æ ⁴
p j ɔ ¹	p r ɔ ¹
s i ²	s r ɯ ²
k r æ ⁴	ɣ æ ⁴
d j ɯ ⁴	t ɯ ⁴
tʰ ʔ u ²	tʰ r u ²
ts r i ¹	ts r i ¹
s j e n ¹	s j e n ¹
n j ɯ n ²	n j i ²
tɕ j æ ⁴	tɕ æ ¹
p j o ŋ ŋ ¹	pʰ j u ŋ ¹
ts r u ŋ ¹	ts u ŋ ¹
ʔ w e n ¹	ʔ w e n ¹
d r ɯ ³	d ɯ ⁵
j e n ¹	j e n ¹
ɕ r o ŋ ¹	ɕ o ŋ ¹
g ɯ ŋ ³	g ɯ̃ ³
tsʰ j w e n ¹	tsʰ w e n ¹
p æ n ²	p æ n ²
s r i ⁴	s r i ⁴
g ɯ ¹	g ɯ ¹
ʈ u ⁴	ʈ o ⁴
b e ²	b e ²
p j o ⁵	p j o ⁵
k o ŋ ²	k o ŋ ²
s o ²	s u ŋ ²
k r e ŋ ²	k r o ²
l ɔ ¹	l ɔ ¹
p j e ¹	p e ¹
