p r aɪ m oː n iː t oː r ɛ m	p r aɪ m ɔ n ɪ t oː r ɛ m
w ɛ r t ɪ g ɪ n oː s ʊ m	w ɛ r t iː g ɪ n oː s ʊ m
s ʊ s p ɪ r j aː r ɛ	s ʊ s p iː r aː r ɛ
a p r ɪ k ʊ m	a p r iː k ʊ m
a n uː l aː r ɛ	aː n ʊ l aː r ɛ m
s t ɔ r j a m	s t ɔ r ɛ a m
g a k w ʊ m	g a l b ɪ n ʊ m
aɪ s t ɪ j ʊ m	aɪ s t aː t ɛ m
a b s t r a h ɛ r ɛ	a b s t r a h ɛ r ɛ
ɛ k s ɪ b ɛ r ɛ	ɛ k s h ɪ b eː r ɛ
f ɛ l ɪ k ɪ t aː t ɛ m	f eː l iː k ɪ t aː t ɛ m
m a s k ʊ l iː n ʊ m	m a s k ʊ l iː n ʊ m
s a r g ʊ m	s a r g ʊ m
uː sː ʊ m	uː s ʊ m
aɪ l ʊ m	aɪ w ʊ m
f uː n ɪ k ʊ l ʊ m	f uː n ɪ k ʊ l ʊ m
f l uː m ɛ m	f l uː m ɛ n
n ɛ kʷ ɪ t j a m	n eː kʷ ɪ t j a m
d ʊ k t ʊ m	d ʊ k t ʊ m
m uː s k ʊ l oː s ʊ m	m uː s k ʊ l oː s ʊ m
kʷ ɪ r ɛ l a m	kʷ ɛ r eː l a m
s ɪ ŋ l w a m	s ɪ l w a m
k ɔ ɪ r ɛ m	k ɔ r
w ɪ k a m	b iː g a m
a d ɪ r ɛ	a dː ɛ r ɛ
s uː p ɛ r b aː k aː n ɛu m	s ʊ p ɛ r w a k ʊː m
s ɔ n j aː r ɛ	s ɔ m n j aː r ɛ
m ɔ lː ɛu k j ɛ m	m ɔ lː ɪ t ɪ ɛ m
a kː uː s aː t oː r ɛ	a kː uː s aː t oː r ɛ m
f ɛ r a m	f ɛ r a m
r ɛ s p ɔ n s ʊ m	r ɛ s p oː n s ʊ m
s t ɛ r k ʊ m	s t ɛ r k ʊ s
ɪ m p uː l s ʊ m	ɪ m p ʊ l s ʊ m
s ɛ k ɛ r iː t ɛ m	s k r iː p t ʊ m
p oː k oː m	p aʊ k ʊ m
w ɔ l uː b ɪ l ɛ m	w ɔ l uː b ɪ l ɛ m
r a n k oː r ɛ	r a ŋ k oː r ɛ m
p l uː m a m	p l uː m a m
ɪ n t ɛ l ɛ g ɛ r ɛ	ɪ n t ɛ lː ɛ g ɛ r ɛ
f uː l w ʊ m	f ʊ l w ʊ m
m ɛ n d aː k ɛ m	m ɛ n d aː k ɛ m
m ɪ d aː r j a r ʊ m	m iː lː j aː r j ʊ m
s ʊ b s t ɪ t uː t j oː n ɛ m	s ʊ b s t ɪ t uː t j oː n ɛ m
s ɪ d ɛ r ɛ ʊ m	s iː d ɛ r ɛu m
s ɛ p ɛ m	s aɪ p ɛ m
r ɛ k ɪ t aː t j oː n ɛ m	r ɛ k ɪ t aː t j oː n ɛ m
r ɛ w ɛ r t aː r ɛ	r ɛ w ɛ r t iː
m uː g ɪ t ʊ m	m uː g iː t ʊ m
a s ɛ a m	a s k ɛ lː a m
p r ɛ s t aː t j oː n ɛ m	p r aɪ s t aː t j oː n ɛ m
k ɔ n f ʊ t aː r ɛ	k oː n f uː t aː r ɛ
l a m a m	l aː m a m
g r a w ɪ d ʊ m	g r a w ɪ d ʊ m
k r aɪ ŋ p aː t uː r a m	k r ɛ p aː t uː r a m
ɪ n f ɪ m ʊ m	iː n f ɪ m ʊ m
aʊ d j ɛ n t j a m	aʊ d ɪ ɛ n t j a m
k ɪ b a t j oː n ɛ m	k ɪ b aː t j oː n ɛ m
k ʊ r s ʊ m	k ʊ r s ʊ m
