g aː t a m	k a tː a m
a b s t ɛ r g ɛ r ɛ	a b s t ɛ r g eː r ɛ
k ɔ n t r a w ɛ n ɪ r ɛ	k ɔ n t r aː w ɛ n iː r ɛ
ɪ n s ɛ r t j oː n ɛ m	iː n s ɛ r t j oː n ɛ m
s a p oː n ɛ	s aː p oː n ɛ m
n ɔ w ɪ t j ʊ m	n ɔ w iː k j ʊ m
r ɛ p r ɛ h ɛ n s j ʊ n ɛ m	r ɛ p r ɛ h ɛ n s j oː n ɛ m
ɔ t j oː s ʊ m	oː t j oː s ʊ m
k ɔ n s ʊ m a t j ʊ n ɛ m	k oː n s ʊ mː aː t j oː n ɛ m
l a k t ɛ ʊ m	l a k t ɛu m
m ɛ n t ʊ m	m ɛ n t ʊ m
r ɪ g ʊ r ɔ s ʊ m	r ɪ g ɔ r ɔ s ʊ m
g ʊ n t uː r a m	j uː ŋ k t uː r a m
s uː p lː ɪ k j ʊ m	s ʊ pː l ɪ k j ʊ m
s t r j a m	s t r j a m
d ɛ f ɛ r ɪ r ɛ	d eː f ɛ rː ɛ
k a pː ɛ lː a m	k a pː ɛ lː a m
p ɛ r ɛ g r ɪ n aː r ɛ	p ɛ r ɛ g r iː n aː r iː
f ɛ r w ɛ r ɛ	f ɛ r w eː r ɛ
p ɛ r s ɛ k uː t oː r ɛ	p ɛ r s ɛ k uː t oː r ɛ m
k ɪ w ɪ k ʊ m	k iː w ɪ k ʊ m
p r ɛ w ɛ r ɛ	p r aɪ w ɪ d eː r ɛ
p r a n d s ʊ m	p r a n d j ʊ m
a l t ɛ r n a t j ʊ n ɛ	a l t ɛ r n aː t j oː n ɛ m
d ɪ w ɛ r t ɪ r ɛ	d iː w ɛ r t ɛ r ɛ
ɪ ŋ n a r ʊ m	ɪ ŋ n aː r ʊ m
p r ɛ s k r ɪ w ɛ r ɛ	p r aɪ s k r iː b ɛ r ɛ
ɛ w j s ɪ kː aː r ɛ	ɛ k sː ɪ kː aː r ɛ
r ɛ l a k s aː r ɛ	r ɛ l a k s aː r ɛ
s a k k j oː n ɛ m	s aː ŋ k t j oː n ɛ m
d eː s p ɛ r ɛ k ɪ r ɛ	d ɪ s p ɛ r iː r ɛ
ɪ n k a r n a t j ʊ n ɛ m	ɪ ŋ k a r n aː t j oː n ɛ m
d j ɛ k s t r ʊ m	d ɛ k s t r ʊ m
ʊ ŋ t oː ɪ s ʊ m	uː ŋ k t ʊ oː s ʊ m
ɪ n f ɛ l ɪ k ɛ	iː n f eː l iː k ɛ m
n a t aː l ɛ	n aː t aː l ɛ m
s ʊ b t ɪ l ɪ t ɛ m	s ʊ b t iː l ɪ t aː t ɛ m
t a k s aː r ɛ	t a k s aː r ɛ
k ɪ n t ʊ m	k ɪ ŋ k t ʊ m
k a r b ʊ n k ʊ l ʊ m	k a r b ʊ ŋ k ʊ l ʊ m
k r ʊ lː r ɛ	k ɔ rː ʊ ɛ r ɛ
d ɛ t ɛ s t aː r ɛ	d eː t ɛ s t aː r iː
eː g r ɛ g j ʊ m	eː g r ɛ g j ʊ m
t a n t ʊ m	t a n t ʊ m
f ʊ l g ʊ r ɛ	f ʊ l g oː r ɛ m
t oː r j ʊ m	t oː r j ʊ m
l uː k ʊ b r ɪ t aː r ɛ	l uː k ʊ b r aː r ɛ
d ɛ k r ɛ t aː l ɛ	d eː k r eː t aː l ɛ m
p j ɛ r n a m	p ɛ r n a m
b a s ɪ l ɪ s k ʊ m	b a s ɪ l ɪ s k ʊ m
s ʊ s p ɛ n d ɛ r ɛ	s ʊ s p ɛ n d ɛ r ɛ
a s t uː t j a m	a s t uː t j a m
l ɛ p r ʊ s ʊ m	l ɛ p r oː s ʊ m
ɔ s t ɛ n s ɪ w ʊ m	ɔ s t eː n s iː w ʊ m
a b ɛ k k j oː n ɛ m	a b ɪ ɛ k t j oː n ɛ m
eː m ɛ t ɛ r ɛ	eː m ɪ tː ɛ r ɛ
a r j ʊ ɛ l ɛ	aː r ɛ a l ɛ m
b aː s j aː r ɛ	b aː s j aː r ɛ
m ɔ r t aː r j ʊ m	m ɔ r t aː r j ʊ m
n ʊ m ɪ n aː r ɛ	n oː m ɪ n aː r ɛ
k r ʊ k ɪ f ɛ r ʊ m	k r ʊ k ɪ f ɛ r ʊ m
d ɛ f l uː ɪ r ɛ	d eː f l ʊ ɛ r ɛ
g r aː m a n	g r aː m ɛ n
s p ɛ t j ɛ m	s p ɛ k ɪ ɛ m
n aː w ɛ m	n aː w ɛ m
g oː l a m	g ʊ l a m
k ʊ rː ɛ a m	k ɔ rː ɪ g j a m
s ɔ m a m	s ʊ mː a m
m eː l oː r ɛ	m ɛ l j oː r ɛ m
j ɪ n j ɪ p r ʊ m	j uː n ɪ p ɛ r ʊ m
t ɔ l ɛ r ɛ	t ɔ lː ɛ r ɛ
r ɛ f ɛ r ɪ r ɛ	r ɛ f ɛ rː ɛ
s ɛ r ɛ n aː r ɛ	s ɛ r eː n aː r ɛ
a lː oː k aː r ɛ	a lː ɔ k aː r ɛ
f a k ʊ n d ʊ m	f aː k ʊ n d ʊ m
p a k aː r ɛ	p aː k aː r ɛ
g r ɛ m b ʊ m	g r ɛ m j ʊ m
a m ɪ k t ʊ m	a m ɪ k t ʊ m
uː n ɪ w ɔ k ʊ m	uː n ɪ w ɔ k ʊ m
p r oː s ɛ g ɪ eː r ɛ	p r oː s ɛ kʷ iː
ɪ lː uː s t r ɛ m	ɪ lː uː s t r ɛ m
a n ɪ m ʊ m	a n ɪ m ʊ m
k ɔ sː ʊ m	k ɔ sː ʊ m
a fː l uː iː r ɛ	a fː l ʊ ɛ r ɛ
kʷ ɛ s t j oː n ɛ	kʷ aɪ s t j oː n ɛ m
aɪ ʊ m	ɛu m
s k ʊ ɪ t ʊ l ʊ m	s k ɪ uː r ʊ m
k ɛ r t ɪ t uː d ɪ n ɛ m	k ɛ r t ɪ t uː d ɪ n ɛ m
f aʊ k ɛ m	f aʊ k eː s
ɪ n k l ɛ r ɪ r ɛ	ɪ ŋ kʷ iː r ɛ r ɛ
m ʊ n g ɛ r ɛ	m ʊ l g eː r ɛ
k r uː d ɛ l ɛ	k r uː d eː l ɛ m
uː l t ʊ r ɛ	ʊ l t oː r ɛ m
w ɪ g ɔ r aː r ɛ	w ɪ g oː r aː r ɛ
eː l uː k uː b r aː r ɛ	eː l uː k ʊ b r aː r ɛ
a k k ɛ s oː r j ʊ m	a kː ɛ sː oː r j ʊ m
n ɛ g aː r ɛ	n ɛ g aː r ɛ
p r ɔ p a g a t j ʊ n ɛ m	p r oː p aː g aː t j oː n ɛ m
ɛ k k ɛ l s ʊ m	ɛ k s k ɛ l s ʊ m
s ɛ sː ʊ m	s ɛ sː ʊ m
t r a n s p ɔ r t aː r ɛ	t r aː n s p ɔ r t aː r ɛ
d ɛ n ɔ m ɪ n a t j ʊ n ɛ m	d eː n oː m ɪ n aː t j oː n ɛ m
k ɔ n s l a l d a m	k oː n s ɔ l ɪ d a m
a l pʰ eː n aː r ɛ	a l ɪ eː n aː r ɛ
f ɔ s a m	f ɔ sː a m
b uː b ɔ n ɪ k ʊ m	b uː b oː n ɪ k ʊ m
k ɔ n s ɪ l ɛ ʊ m	k oː n s ɪ l j ʊ m
p aː l p ɪ t aː r ɛ	p a l p ɪ t aː r ɛ
w a d oː s ʊ m	w a d oː s ʊ m
ɛ k s ɪ g ɛ r ɛ	ɛ k s ɪ g ɛ r ɛ
l ɛ g uː l ɛ j ʊ m	l eː g ʊ l eː j ʊ m
f ɛ s t ɪ n a r ɛ	f ɛ s t iː n aː r ɛ
f r aː s ɪ n ʊ m	f r a k s ɪ n ʊ m
k a l aː r ɛ	kʰ a l aː r ɛ
p ɛ k uː n j a m	p ɛ k uː n j a m
a lː uː d ɪ r ɛ	a lː uː d ɛ r ɛ
d eː s ɛ k aː r ɛ	d eː s ɪ kː aː r ɛ
k ɔ n f ɪ s k aː r ɛ	k oː n f ɪ s k aː r ɛ
k ɔ n k ɪ r ɪ r ɛ	k ɔ ŋ kʷ iː r ɛ r ɛ
s uː b s ɪ d j ʊ m	s ʊ b s ɪ d j ʊ m
p r ɔ f ʊ n d ɪ t aː t ɛ m	p r ɔ f ʊ n d ɪ t aː t ɛ m
l ɪ t ɛ m	l iː t ɛ m
m aː n ʊ m	m aː n s ʊ eː t ʊ m
n aː t ʊ m	n aː t ʊ m
w ɔ m ɛ r ɛ	w oː m ɛ r ɛ m
a r g ɛ n t ʊ m	a r g ɛ n t ʊ m
p r ɛ s t a t j ʊ n ɛ m	p r aɪ s t aː t j oː n ɛ m
f l ɛ k s ɪ b ɪ l ɪ t aː t ɛ m	f l ɛ k s ɪ b ɪ l ɪ t aː t ɛ m
a b d uː k ɛ r ɛ	a b d uː k ɛ r ɛ
f aː w a m	f a b a m
n a n ʊ m	n aː n ʊ m
s ɔ l ʊ m	s ɔ l ʊ m
w oː m ɪ r ɛ	w ɔ m ɛ r ɛ
k r ɪ m ɪ n a k j oː n ɛ m	k r iː m ɪ n aː t j oː n ɛ m
g ɛ m a m	g ɛ mː a m
a d uː l t ɛ r aː r ɛ	a d ʊ l t ɛ r aː r ɛ
a k uː m ɛ m	a k uː m ɛ n
k ɔ n f l ɪ k t ʊ m	k oː n f l ɪ k t ʊ m
t ɔ r s ʊ m	tʰ y r s ʊ m
p a g a n ɪ t ɪ t a m	p aː g aː n ɪ t aː t ɛ m
m ɔ d ɛ r a t oː r ɛ	m ɔ d ɛ r aː t oː r ɛ m
p ɔ r n ɔ g r a f j a m	p ɔ r n ɔ g r a pʰ j a m
m ɪ n uː l a s	m ɪ n uː t j a m
l uː k ɪ f ɛ r ʊ m	l uː k ɪ f ɛ r ʊ m
w ɪ w ɪ d ʊ m	w iː w ɪ d ʊ m
m uː l t aː r ɛ	m ʊ l t aː r ɛ
p a b ɪ l ʊ n ɛ m	p aː p ɪ l j oː n ɛ m
t ɪ p uː l a m	t ɪ pː ʊ l a m
k ɔ n w ɛ n iː r ɛ	k ɔ n w ɛ n iː r ɛ
p j ɛ r k w ɪ k a m	p ɛ r s ɪ k a m
l a b oː r a t oː r ɛ	l a b oː r aː t oː r ɛ m
d eː p ɛ n d ɛ r ɛ	d eː p ɛ n d eː r ɛ
w ʊ l ɛ r ɛ	w ɛ lː ɛ
ɪ n k ɛ n d j aː r j ʊ m	ɪ ŋ k ɛ n d j aː r j ʊ m
aɪ b r ɛ ʊ m	h ɛ b r aɪ ʊ m
s t r aː g ʊ m	s t r aː g ɛ m
k a p ɪ t aː r ʊ m	k a p ɪ t ʊ l ʊ m
d ɪ s t iː n k t ʊ m	d ɪ s t ɪ ŋ k t ʊ m
ɔ r n aː t ʊ m	oː r n aː t ʊ m
w ɛ n ɛ t r oː ŋ a ɛ	w ɛ n ɛ t ʊ m
a l w ɛ ʊ m	a l w ɛu m
g ɛ n ɛ r ʊ m	g ɛ n ʊ s
n uː m ɛ r a t ʊ r ɛ	n ʊ m ɛ r aː t oː r ɛ m
d ɪ fː ɪ aː m aː r ɛ	d ɪ fː aː m aː r ɛ
r ɪ s ɪ d ɛ r ɛ	r ɛ s ɪ d eː r ɛ
m ɛ t ɪ k ʊ l oː s ʊ m	m ɛ t ɪ k ʊ l oː s ʊ m
p ɛ r eː g ʊ n t aː r ɛ	p ɛ r k ɔ n t aː r iː
k a l uː m n j a m	k a l ʊ m n j a m
ɛ rː aː r ɛ	ɛ rː aː r ɛ
z a n k a m	z a ŋ kʰ a m
b lː ɛ t ʊ m	b l ɪ t ʊ m
a r m ɪ lː a m	a r m ɪ lː a m
a w ɪ d ɪ t ɛ m	a w ɪ d ɪ t aː t ɛ m
p uː l k r ʊ m	p ʊ l kʰ r ʊ m
g ɛ m ɛu pʰ ʊ m	g ɛ m ɛ lː ʊ m
d uː l k ɪ s ʊ n ʊ m	d ʊ l k ɪ s ɔ n ʊ m
t oː r ɛ	t oː r ɛ m
r uː p ɛ m	r uː p ɛ m
s aː k r ʊ m	s a k r ʊ m
ɪ n s uː l s ʊ m	iː n s ʊ l s ʊ m
k a l k ʊ l ʊ m	k a l k ʊ l ʊ m
k ɔ n k l a m r ɛ	k ɔ ŋ k l aː m aː r ɛ
s ɛ p ʊ l k r ʊ m	s ɛ p ʊ l k r ʊ m
ɪ n g uː r j a m	ɪ n ɪ uː r j a m
a k k ɛ n t ʊ m	a kː ɛ n t ʊ m
k ɔ n d ɪ t j oː n ɛ	k ɔ n d ɪ k j oː n ɛ m
kʷ aː d r uː p l ʊ m	kʷ a d r ʊ p l ʊ m
p ɛ s aː r ɛ	p eː n s aː r ɛ
ɔ fː ɪ k j ʊ m	ɔ fː ɪ k j ʊ m
k ɔ m a n d aː r ɛ	k ɔ mː ɛ n d aː r ɛ
s ɛ kʷ aː k ɛ	s ɛ kʷ aː k ɛ m
aɪ s t j ʊ m	aɪ s t aː t ɛ m
g r aː n d ɪ k ʊ m	g r a n d ɪ n ɛ m
m uː k ɔ r ɛ m	m uː k oː r ɛ m
ɪ b ɪ k s ɛ m	iː b ɪ k ɛ m
s ɛ p aː r aː r ɛ	s eː p a r aː r ɛ
